,state,drug_name,year,grams
501,ALASKA,REMIFENTANIL,2011,8.08
502,ALASKA,REMIFENTANIL,2012,7.03
503,ALASKA,REMIFENTANIL,2013,7.84
504,ALASKA,REMIFENTANIL,2014,8.55
505,ALASKA,REMIFENTANIL,2015,10.42
506,ALASKA,SECOBARBITAL (SCHEDULE 2),2006,9.15
507,ALASKA,SECOBARBITAL (SCHEDULE 2),2015,9.16
508,ALASKA,SUFENTANIL BASE,2008,0.09
509,ALASKA,SUFENTANIL BASE,2009,0.07
510,ALASKA,SUFENTANIL BASE,2010,0.05
511,ALASKA,SUFENTANIL BASE,2011,0.03
512,ALASKA,SUFENTANIL BASE,2012,0.03
513,ALASKA,SUFENTANIL BASE,2013,0.02
514,ALASKA,SUFENTANIL BASE,2014,0.03
515,ALASKA,SUFENTANIL BASE,2015,0.04
516,ALASKA,TAPENTADOL,2009,1642.5
517,ALASKA,TAPENTADOL,2010,4595
518,ALASKA,TAPENTADOL,2011,6369.5
519,ALASKA,TAPENTADOL,2012,9045
520,ALASKA,TAPENTADOL,2013,8483
521,ALASKA,TAPENTADOL,2014,6840.5
522,ALASKA,TAPENTADOL,2015,7049
523,AMERICAN SAMOA,AMPHETAMINE,2007,1.23
524,AMERICAN SAMOA,AMPHETAMINE,2008,2.2
525,AMERICAN SAMOA,AMPHETAMINE,2009,2.52
526,AMERICAN SAMOA,AMPHETAMINE,2010,2.54
527,AMERICAN SAMOA,AMPHETAMINE,2011,8.87
528,AMERICAN SAMOA,AMPHETAMINE,2012,9.5
529,AMERICAN SAMOA,AMPHETAMINE,2013,6.02
530,AMERICAN SAMOA,AMPHETAMINE,2014,4.12
531,AMERICAN SAMOA,AMPHETAMINE,2015,4.75
532,AMERICAN SAMOA,BUPRENORPHINE,2015,0
533,AMERICAN SAMOA,BUTALBITAL,2006,125
534,AMERICAN SAMOA,BUTALBITAL,2007,40
535,AMERICAN SAMOA,BUTALBITAL,2010,15
536,AMERICAN SAMOA,BUTALBITAL,2012,5
537,AMERICAN SAMOA,BUTALBITAL,2013,20
538,AMERICAN SAMOA,CODEINE,2006,2839.95
539,AMERICAN SAMOA,CODEINE,2007,1880.76
540,AMERICAN SAMOA,CODEINE,2008,3489.36
541,AMERICAN SAMOA,CODEINE,2009,2517.31
542,AMERICAN SAMOA,CODEINE,2010,2462.18
543,AMERICAN SAMOA,CODEINE,2011,2679.67
544,AMERICAN SAMOA,CODEINE,2012,2221.64
545,AMERICAN SAMOA,CODEINE,2013,2609.32
546,AMERICAN SAMOA,CODEINE,2014,2368.48
547,AMERICAN SAMOA,CODEINE,2015,1986.87
548,AMERICAN SAMOA,FENTANYL BASE,2006,0.25
549,AMERICAN SAMOA,FENTANYL BASE,2007,0.12
550,AMERICAN SAMOA,FENTANYL BASE,2008,0.1
551,AMERICAN SAMOA,FENTANYL BASE,2009,0.14
552,AMERICAN SAMOA,FENTANYL BASE,2010,0.14
553,AMERICAN SAMOA,FENTANYL BASE,2011,0.22
554,AMERICAN SAMOA,FENTANYL BASE,2012,0.45
555,AMERICAN SAMOA,FENTANYL BASE,2013,0.15
556,AMERICAN SAMOA,FENTANYL BASE,2014,0.17
557,AMERICAN SAMOA,FENTANYL BASE,2015,0.42
558,AMERICAN SAMOA,HYDROCODON,2011,21.19
559,AMERICAN SAMOA,HYDROCODONE,2006,0.57
560,AMERICAN SAMOA,HYDROCODONE,2007,0.3
561,AMERICAN SAMOA,HYDROCODONE,2008,0.6
562,AMERICAN SAMOA,HYDROCODONE,2009,0.3
563,AMERICAN SAMOA,HYDROCODONE,2012,14.23
564,AMERICAN SAMOA,HYDROCODONE,2013,19.68
565,AMERICAN SAMOA,HYDROCODONE,2014,16.66
566,AMERICAN SAMOA,HYDROCODONE,2015,12.1
567,AMERICAN SAMOA,HYDROMORPHONE,2011,0.35
568,AMERICAN SAMOA,HYDROMORPHONE,2012,1.23
569,AMERICAN SAMOA,HYDROMORPHONE,2013,5.13
570,AMERICAN SAMOA,HYDROMORPHONE,2014,4.61
571,AMERICAN SAMOA,HYDROMORPHONE,2015,1.84
572,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2006,746.85
573,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2007,265.8
574,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2008,200.45
575,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2009,148.15
576,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2010,165.59
577,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2011,130.73
578,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2012,124.19
579,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2013,41.4
580,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2014,14.81
581,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),2015,16.56
582,AMERICAN SAMOA,METHADONE,2007,19.18
583,AMERICAN SAMOA,METHADONE,2008,23.27
584,AMERICAN SAMOA,METHADONE,2009,10.74
585,AMERICAN SAMOA,METHADONE,2010,13.42
586,AMERICAN SAMOA,METHADONE,2011,15.2
587,AMERICAN SAMOA,METHADONE,2012,7.16
588,AMERICAN SAMOA,METHADONE,2013,5.37
589,AMERICAN SAMOA,METHYLPHENIDATE,2006,17.1
590,AMERICAN SAMOA,METHYLPHENIDATE,2008,15.57
591,AMERICAN SAMOA,METHYLPHENIDATE,2009,20.76
592,AMERICAN SAMOA,METHYLPHENIDATE,2010,25.7
593,AMERICAN SAMOA,METHYLPHENIDATE,2011,34.9
594,AMERICAN SAMOA,METHYLPHENIDATE (DL;D;L;ISOMERS),2012,12.62
595,AMERICAN SAMOA,METHYLPHENIDATE (DL;D;L;ISOMERS),2013,3.29
596,AMERICAN SAMOA,METHYLPHENIDATE (DL;D;L;ISOMERS),2014,12.11
597,AMERICAN SAMOA,METHYLPHENIDATE (DL;D;L;ISOMERS),2015,2.59
598,AMERICAN SAMOA,MORPHINE,2006,472.38
599,AMERICAN SAMOA,MORPHINE,2007,18.22
600,AMERICAN SAMOA,MORPHINE,2008,126.63
601,AMERICAN SAMOA,MORPHINE,2009,109.85
602,AMERICAN SAMOA,MORPHINE,2010,190.13
603,AMERICAN SAMOA,MORPHINE,2011,155.02
604,AMERICAN SAMOA,MORPHINE,2012,102.64
605,AMERICAN SAMOA,MORPHINE,2013,146.5
606,AMERICAN SAMOA,MORPHINE,2014,87
607,AMERICAN SAMOA,MORPHINE,2015,85.88
608,AMERICAN SAMOA,OXYCODONE,2006,356.72
609,AMERICAN SAMOA,OXYCODONE,2007,296.19
610,AMERICAN SAMOA,OXYCODONE,2008,355.02
611,AMERICAN SAMOA,OXYCODONE,2009,248.32
612,AMERICAN SAMOA,OXYCODONE,2010,231.31
613,AMERICAN SAMOA,OXYCODONE,2011,193.65
614,AMERICAN SAMOA,OXYCODONE,2012,107.58
615,AMERICAN SAMOA,OXYCODONE,2013,129.1
616,AMERICAN SAMOA,OXYCODONE,2014,83.38
617,AMERICAN SAMOA,OXYCODONE,2015,72.62
618,ARIZONA,ALFENTANIL,2006,3.88
619,ARIZONA,ALFENTANIL,2007,4.07
620,ARIZONA,ALFENTANIL,2008,9.29
621,ARIZONA,ALFENTANIL,2009,5.72
622,ARIZONA,ALFENTANIL,2010,4.84
623,ARIZONA,ALFENTANIL,2011,6.31
624,ARIZONA,ALFENTANIL,2012,7.64
625,ARIZONA,ALFENTANIL,2013,5.72
626,ARIZONA,ALFENTANIL,2014,4.78
627,ARIZONA,ALFENTANIL,2015,4.2
628,ARIZONA,AMOBARBITAL (SCHEDULE 2),2006,31.88
629,ARIZONA,AMOBARBITAL (SCHEDULE 2),2007,81.97
630,ARIZONA,AMOBARBITAL (SCHEDULE 2),2008,123.05
631,ARIZONA,AMOBARBITAL (SCHEDULE 2),2009,40.1
632,ARIZONA,AMOBARBITAL (SCHEDULE 2),2010,55.15
633,ARIZONA,AMOBARBITAL (SCHEDULE 2),2011,39.19
634,ARIZONA,AMOBARBITAL (SCHEDULE 2),2012,51.95
635,ARIZONA,AMOBARBITAL (SCHEDULE 2),2013,65.62
636,ARIZONA,AMOBARBITAL (SCHEDULE 2),2014,30.99
637,ARIZONA,AMOBARBITAL (SCHEDULE 2),2015,36
638,ARIZONA,AMPHETAMINE,2006,168397.97
639,ARIZONA,AMPHETAMINE,2007,188356.26
640,ARIZONA,AMPHETAMINE,2008,289798.73
641,ARIZONA,AMPHETAMINE,2009,180345.03
642,ARIZONA,AMPHETAMINE,2010,203849.44
643,ARIZONA,AMPHETAMINE,2011,194469.75
644,ARIZONA,AMPHETAMINE,2012,221038.93
645,ARIZONA,AMPHETAMINE,2013,230347.11
646,ARIZONA,AMPHETAMINE,2014,255587.32
647,ARIZONA,AMPHETAMINE,2015,279841.33
648,ARIZONA,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21CFR 1,2013,520
649,ARIZONA,BUPRENORPHINE,2006,4250.99
650,ARIZONA,BUPRENORPHINE,2007,7676.88
651,ARIZONA,BUPRENORPHINE,2008,20584.13
652,ARIZONA,BUPRENORPHINE,2009,14514.1
653,ARIZONA,BUPRENORPHINE,2010,16598.88
654,ARIZONA,BUPRENORPHINE,2011,18755.47
655,ARIZONA,BUPRENORPHINE,2012,20966.58
656,ARIZONA,BUPRENORPHINE,2013,24045.16
657,ARIZONA,BUPRENORPHINE,2014,26137.2
658,ARIZONA,BUPRENORPHINE,2015,29786.61
659,ARIZONA,BUTALBITAL,2006,71815
660,ARIZONA,BUTALBITAL,2007,65215
661,ARIZONA,BUTALBITAL,2008,78630
662,ARIZONA,BUTALBITAL,2009,44775
663,ARIZONA,BUTALBITAL,2010,54355
664,ARIZONA,BUTALBITAL,2011,57245
665,ARIZONA,BUTALBITAL,2012,53365
666,ARIZONA,BUTALBITAL,2013,56055
667,ARIZONA,BUTALBITAL,2014,52920
668,ARIZONA,BUTALBITAL,2015,51280
669,ARIZONA,COCAINE,2006,1004.71
670,ARIZONA,COCAINE,2007,896.24
671,ARIZONA,COCAINE,2008,1674.82
672,ARIZONA,COCAINE,2009,916.55
673,ARIZONA,COCAINE,2010,872.51
674,ARIZONA,COCAINE,2011,729.32
675,ARIZONA,COCAINE,2012,853.76
676,ARIZONA,COCAINE,2013,644.49
677,ARIZONA,COCAINE,2014,549.82
678,ARIZONA,COCAINE,2015,566.14
679,ARIZONA,CODEINE,2006,418642.26
680,ARIZONA,CODEINE,2007,420635.15
681,ARIZONA,CODEINE,2008,677207.14
682,ARIZONA,CODEINE,2009,378680.17
683,ARIZONA,CODEINE,2010,358776.04
684,ARIZONA,CODEINE,2011,360919.83
685,ARIZONA,CODEINE,2012,348754.22
686,ARIZONA,CODEINE,2013,332496.38
687,ARIZONA,CODEINE,2014,323077.86
688,ARIZONA,CODEINE,2015,339997.54
689,ARIZONA,CONCENTRATE OF POPPY STRAW,2012,0.12
690,ARIZONA,D-METHAMPHETAMINE,2006,538.41
691,ARIZONA,D-METHAMPHETAMINE,2007,556.72
692,ARIZONA,D-METHAMPHETAMINE,2008,758.82
693,ARIZONA,D-METHAMPHETAMINE,2009,368.93
694,ARIZONA,D-METHAMPHETAMINE,2010,329
695,ARIZONA,D-METHAMPHETAMINE,2011,131.76
696,ARIZONA,D-METHAMPHETAMINE,2012,117.7
697,ARIZONA,D-METHAMPHETAMINE,2013,94.89
698,ARIZONA,D-METHAMPHETAMINE,2014,31.33
699,ARIZONA,D-METHAMPHETAMINE,2015,18.08
700,ARIZONA,DIHYDROCODEINE,2006,1471.04
701,ARIZONA,DIHYDROCODEINE,2007,1469.27
702,ARIZONA,DIHYDROCODEINE,2008,1703.53
703,ARIZONA,DIHYDROCODEINE,2009,963.8
704,ARIZONA,DIHYDROCODEINE,2010,386.51
705,ARIZONA,DIHYDROCODEINE,2011,427.67
706,ARIZONA,DIHYDROCODEINE,2012,519.34
707,ARIZONA,DIHYDROCODEINE,2013,321.09
708,ARIZONA,DIHYDROCODEINE,2014,9.62
709,ARIZONA,DIHYDROCODEINE,2015,163.43
710,ARIZONA,DL-METHAMPHETAMINE RACEMIC BASE,2010,64.29
711,ARIZONA,DL-METHAMPHETAMINE RACEMIC BASE,2011,137.44
712,ARIZONA,DL-METHAMPHETAMINE RACEMIC BASE,2012,162.74
713,ARIZONA,DL-METHAMPHETAMINE RACEMIC BASE,2013,182.04
714,ARIZONA,DL-METHAMPHETAMINE RACEMIC BASE,2014,192.49
715,ARIZONA,DL-METHAMPHETAMINE RACEMIC BASE,2015,171.58
716,ARIZONA,FENTANYL BASE,2006,10688.49
717,ARIZONA,FENTANYL BASE,2007,11112.49
718,ARIZONA,FENTANYL BASE,2008,17446.04
719,ARIZONA,FENTANYL BASE,2009,9607.38
720,ARIZONA,FENTANYL BASE,2010,10126.09
721,ARIZONA,FENTANYL BASE,2011,9446.21
722,ARIZONA,FENTANYL BASE,2012,9687.14
723,ARIZONA,FENTANYL BASE,2013,8876.4
724,ARIZONA,FENTANYL BASE,2014,9358.56
725,ARIZONA,FENTANYL BASE,2015,9391.29
726,ARIZONA,GAMMA HYDROXYBUTYRIC ACID,2008,36854.78
727,ARIZONA,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED-CSA,2008,2303.42
728,ARIZONA,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED-CSA,2009,1634.69
729,ARIZONA,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED-CSA,2010,4712.94
730,ARIZONA,HYDROCODON,2011,671742.36
731,ARIZONA,HYDROCODONE,2006,480732.37
732,ARIZONA,HYDROCODONE,2007,538547.36
733,ARIZONA,HYDROCODONE,2008,974406.78
734,ARIZONA,HYDROCODONE,2009,598099.9
735,ARIZONA,HYDROCODONE,2010,614808.61
736,ARIZONA,HYDROCODONE,2012,718393.43
737,ARIZONA,HYDROCODONE,2013,659857.52
738,ARIZONA,HYDROCODONE,2014,636636.17
739,ARIZONA,HYDROCODONE,2015,510476.63
740,ARIZONA,HYDROMORPHONE,2006,17606.27
741,ARIZONA,HYDROMORPHONE,2007,18419.01
742,ARIZONA,HYDROMORPHONE,2008,35608.66
743,ARIZONA,HYDROMORPHONE,2009,24105.53
744,ARIZONA,HYDROMORPHONE,2010,26985.08
745,ARIZONA,HYDROMORPHONE,2011,30200.05
746,ARIZONA,HYDROMORPHONE,2012,33370.7
747,ARIZONA,HYDROMORPHONE,2013,35097.47
748,ARIZONA,HYDROMORPHONE,2014,35432.34
749,ARIZONA,HYDROMORPHONE,2015,34021.51
750,ARIZONA,LEVORPHANOL,2006,44.86
751,ARIZONA,LEVORPHANOL,2007,38.12
752,ARIZONA,LEVORPHANOL,2008,50.34
753,ARIZONA,LEVORPHANOL,2009,20.54
754,ARIZONA,LEVORPHANOL,2010,5.8
755,ARIZONA,LEVORPHANOL,2011,0.58
756,ARIZONA,LEVORPHANOL,2012,4.52
757,ARIZONA,LEVORPHANOL,2013,6.85
758,ARIZONA,LEVORPHANOL,2014,4.3
759,ARIZONA,LEVORPHANOL,2015,6.39
760,ARIZONA,LISDEXAMFETAMINE,2007,13212.31
761,ARIZONA,LISDEXAMFETAMINE,2008,77554.42
762,ARIZONA,LISDEXAMFETAMINE,2009,72322.61
763,ARIZONA,LISDEXAMFETAMINE,2010,89252.28
764,ARIZONA,LISDEXAMFETAMINE,2011,85759.85
765,ARIZONA,LISDEXAMFETAMINE,2012,98203.07
766,ARIZONA,LISDEXAMFETAMINE,2013,105155.28
767,ARIZONA,LISDEXAMFETAMINE,2014,111666.37
768,ARIZONA,LISDEXAMFETAMINE,2015,124581.13
769,ARIZONA,MEPERIDINE (PETHIDINE),2006,93196.62
770,ARIZONA,MEPERIDINE (PETHIDINE),2007,89349.38
771,ARIZONA,MEPERIDINE (PETHIDINE),2008,139527.17
772,ARIZONA,MEPERIDINE (PETHIDINE),2009,72081.87
773,ARIZONA,MEPERIDINE (PETHIDINE),2010,61765.6
774,ARIZONA,MEPERIDINE (PETHIDINE),2011,53524.96
775,ARIZONA,MEPERIDINE (PETHIDINE),2012,55659.84
776,ARIZONA,MEPERIDINE (PETHIDINE),2013,39959.43
777,ARIZONA,MEPERIDINE (PETHIDINE),2014,34848.13
778,ARIZONA,MEPERIDINE (PETHIDINE),2015,30629.35
779,ARIZONA,METHADONE,2006,299203.99
780,ARIZONA,METHADONE,2007,312494.16
781,ARIZONA,METHADONE,2008,584940.68
782,ARIZONA,METHADONE,2009,334974.21
783,ARIZONA,METHADONE,2010,350876.22
784,ARIZONA,METHADONE,2011,349102.06
785,ARIZONA,METHADONE,2012,331803.95
786,ARIZONA,METHADONE,2013,314311.83
787,ARIZONA,METHADONE,2014,331224.95
788,ARIZONA,METHADONE,2015,330991.06
789,ARIZONA,"METHYLONE (3,4-METHYLENEDIOXY-N-METHYLCATH",2012,0
790,ARIZONA,METHYLPHENIDATE,2006,331563.95
791,ARIZONA,METHYLPHENIDATE,2007,372831.85
792,ARIZONA,METHYLPHENIDATE,2008,539596.27
793,ARIZONA,METHYLPHENIDATE,2009,310344.09
794,ARIZONA,METHYLPHENIDATE,2010,326339.31
795,ARIZONA,METHYLPHENIDATE,2011,287068
796,ARIZONA,METHYLPHENIDATE (DL;D;L;ISOMERS),2012,298465.22
797,ARIZONA,METHYLPHENIDATE (DL;D;L;ISOMERS),2013,300253.13
798,ARIZONA,METHYLPHENIDATE (DL;D;L;ISOMERS),2014,304128.79
799,ARIZONA,METHYLPHENIDATE (DL;D;L;ISOMERS),2015,296923.85
800,ARIZONA,MORPHINE,2006,775042.44
801,ARIZONA,MORPHINE,2007,854498.21
802,ARIZONA,MORPHINE,2008,1570888.99
803,ARIZONA,MORPHINE,2009,970340.81
804,ARIZONA,MORPHINE,2010,987457.94
805,ARIZONA,MORPHINE,2011,1013405.05
806,ARIZONA,MORPHINE,2012,1003868.59
807,ARIZONA,MORPHINE,2013,947286.88
808,ARIZONA,MORPHINE,2014,931899.8
809,ARIZONA,MORPHINE,2015,864370.41
810,ARIZONA,NABILONE,2006,0.02
811,ARIZONA,NABILONE,2007,0.92
812,ARIZONA,NABILONE,2008,1.76
813,ARIZONA,NABILONE,2009,0.14
814,ARIZONA,NABILONE,2010,0.25
815,ARIZONA,NABILONE,2011,1.1
816,ARIZONA,NABILONE,2012,0.5
817,ARIZONA,NABILONE,2013,0.05
818,ARIZONA,NABILONE,2014,0.75
819,ARIZONA,NABILONE,2015,0.25
820,ARIZONA,NALOXONE,2006,711.12
821,ARIZONA,NALOXONE,2007,1468.8
822,ARIZONA,NOROXYMORPHONE,2011,41.53
823,ARIZONA,NOROXYMORPHONE,2013,0.74
824,ARIZONA,NOROXYMORPHONE,2014,0.97
825,ARIZONA,NOROXYMORPHONE,2015,3.68
826,ARIZONA,OPIUM COMBINATION PRODUCT (C-III),2013,10.4
827,ARIZONA,OPIUM POWDERED,2006,944.28
828,ARIZONA,OPIUM POWDERED,2007,730.44
829,ARIZONA,OPIUM POWDERED,2008,1392.84
830,ARIZONA,OPIUM POWDERED,2009,1071.72
831,ARIZONA,OPIUM POWDERED,2010,942.84
832,ARIZONA,OPIUM POWDERED,2011,900.72
833,ARIZONA,OPIUM POWDERED,2012,889.92
834,ARIZONA,OPIUM POWDERED,2013,740.52
835,ARIZONA,OPIUM POWDERED,2014,799.92
836,ARIZONA,OPIUM POWDERED,2015,867.24
837,ARIZONA,OPIUM TINCTURE,2011,31.51
838,ARIZONA,OXYCODONE,2006,1230213.04
839,ARIZONA,OXYCODONE,2007,2096974.35
840,ARIZONA,OXYCODONE,2008,2609762.7
841,ARIZONA,OXYCODONE,2009,1684290.34
842,ARIZONA,OXYCODONE,2010,1844778.14
843,ARIZONA,OXYCODONE,2011,2040730.82
844,ARIZONA,OXYCODONE,2012,2212818.26
845,ARIZONA,OXYCODONE,2013,2076607.51
846,ARIZONA,OXYCODONE,2014,2114272.88
847,ARIZONA,OXYCODONE,2015,2069910.72
848,ARIZONA,OXYMORPHONE,2006,1213.22
849,ARIZONA,OXYMORPHONE,2007,9028.47
850,ARIZONA,OXYMORPHONE,2008,26422.38
851,ARIZONA,OXYMORPHONE,2009,20255.92
852,ARIZONA,OXYMORPHONE,2010,26715.47
853,ARIZONA,OXYMORPHONE,2011,34728.18
854,ARIZONA,OXYMORPHONE,2012,30031.07
855,ARIZONA,OXYMORPHONE,2013,33823.35
856,ARIZONA,OXYMORPHONE,2014,36902.83
857,ARIZONA,OXYMORPHONE,2015,37077.83
858,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2006,287843.64
859,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2007,258762.46
860,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2008,492053.33
861,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2009,238802.44
862,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2010,263394.76
863,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2011,220008.42
864,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2012,282223.86
865,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2013,252969.16
866,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2014,195259.54
867,ARIZONA,PENTOBARBITAL (SCHEDULE 2),2015,182786.86
868,ARIZONA,PHENCYCLIDINE (PCP),2011,0
869,ARIZONA,REMIFENTANIL,2006,3.05
870,ARIZONA,REMIFENTANIL,2007,5.32
871,ARIZONA,REMIFENTANIL,2008,13.85
872,ARIZONA,REMIFENTANIL,2009,7.24
873,ARIZONA,REMIFENTANIL,2010,6.62
874,ARIZONA,REMIFENTANIL,2011,7.97
875,ARIZONA,REMIFENTANIL,2012,9.78
876,ARIZONA,REMIFENTANIL,2013,13.54
877,ARIZONA,REMIFENTANIL,2014,13.48
878,ARIZONA,REMIFENTANIL,2015,15.41
879,ARIZONA,SECOBARBITAL (SCHEDULE 2),2006,475.84
880,ARIZONA,SECOBARBITAL (SCHEDULE 2),2007,603.96
881,ARIZONA,SECOBARBITAL (SCHEDULE 2),2008,567.62
882,ARIZONA,SECOBARBITAL (SCHEDULE 2),2009,366.21
883,ARIZONA,SECOBARBITAL (SCHEDULE 2),2010,366.21
884,ARIZONA,SECOBARBITAL (SCHEDULE 2),2011,274.66
885,ARIZONA,SECOBARBITAL (SCHEDULE 2),2012,247.2
886,ARIZONA,SECOBARBITAL (SCHEDULE 2),2013,274.66
887,ARIZONA,SECOBARBITAL (SCHEDULE 2),2014,210.57
888,ARIZONA,SECOBARBITAL (SCHEDULE 2),2015,119.02
889,ARIZONA,SUFENTANIL BASE,2006,0.72
890,ARIZONA,SUFENTANIL BASE,2007,0.92
891,ARIZONA,SUFENTANIL BASE,2008,5.05
892,ARIZONA,SUFENTANIL BASE,2009,1.01
893,ARIZONA,SUFENTANIL BASE,2010,1.08
894,ARIZONA,SUFENTANIL BASE,2011,0.87
895,ARIZONA,SUFENTANIL BASE,2012,0.94
896,ARIZONA,SUFENTANIL BASE,2013,0.57
897,ARIZONA,SUFENTANIL BASE,2014,0.31
898,ARIZONA,SUFENTANIL BASE,2015,0.36
899,ARIZONA,TAPENTADOL,2009,13182.5
900,ARIZONA,TAPENTADOL,2010,46348.23
901,ARIZONA,TAPENTADOL,2011,74166
902,ARIZONA,TAPENTADOL,2012,108805
903,ARIZONA,TAPENTADOL,2013,115899
904,ARIZONA,TAPENTADOL,2014,119292
905,ARIZONA,TAPENTADOL,2015,123445.44
906,ARIZONA,TESTOSTERONE,2013,189.6
907,ARIZONA,ZOLPIDEM,2010,426.01
908,ARKANSAS,ALFENTANIL,2006,2.09
909,ARKANSAS,ALFENTANIL,2007,1.68
910,ARKANSAS,ALFENTANIL,2008,3.46
911,ARKANSAS,ALFENTANIL,2009,1.8
912,ARKANSAS,ALFENTANIL,2010,1.08
913,ARKANSAS,ALFENTANIL,2011,1.39
914,ARKANSAS,ALFENTANIL,2012,1.39
915,ARKANSAS,ALFENTANIL,2013,0.7
916,ARKANSAS,ALFENTANIL,2014,0.4
917,ARKANSAS,ALFENTANIL,2015,0.24
918,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2006,50.12
919,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2007,13.65
920,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2008,9.12
921,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2009,4.56
922,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2010,2.28
923,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2011,10.03
924,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2012,2.28
925,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2013,1.82
926,ARKANSAS,AMOBARBITAL (SCHEDULE 2),2015,5.02
927,ARKANSAS,AMPHETAMINE,2006,82024.18
928,ARKANSAS,AMPHETAMINE,2007,86118.49
929,ARKANSAS,AMPHETAMINE,2008,170966.49
930,ARKANSAS,AMPHETAMINE,2009,111492.5
931,ARKANSAS,AMPHETAMINE,2010,119838.37
932,ARKANSAS,AMPHETAMINE,2011,129405.8
933,ARKANSAS,AMPHETAMINE,2012,144398.33
934,ARKANSAS,AMPHETAMINE,2013,145012.06
935,ARKANSAS,AMPHETAMINE,2014,168765.26
936,ARKANSAS,AMPHETAMINE,2015,180574.77
937,ARKANSAS,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21CFR 1,2013,920
938,ARKANSAS,BUPRENORPHINE,2006,331.29
939,ARKANSAS,BUPRENORPHINE,2007,1048.81
940,ARKANSAS,BUPRENORPHINE,2008,4823.89
941,ARKANSAS,BUPRENORPHINE,2009,4725.26
942,ARKANSAS,BUPRENORPHINE,2010,6649.77
943,ARKANSAS,BUPRENORPHINE,2011,7768.15
944,ARKANSAS,BUPRENORPHINE,2012,9228.76
945,ARKANSAS,BUPRENORPHINE,2013,11982.82
946,ARKANSAS,BUPRENORPHINE,2014,14270.1
947,ARKANSAS,BUPRENORPHINE,2015,17057.51
948,ARKANSAS,BUTALBITAL,2006,26747
949,ARKANSAS,BUTALBITAL,2007,23615
950,ARKANSAS,BUTALBITAL,2008,24115
951,ARKANSAS,BUTALBITAL,2009,13010
952,ARKANSAS,BUTALBITAL,2010,19195
953,ARKANSAS,BUTALBITAL,2011,21400
954,ARKANSAS,BUTALBITAL,2012,21115
955,ARKANSAS,BUTALBITAL,2013,22565
956,ARKANSAS,BUTALBITAL,2014,21950
957,ARKANSAS,BUTALBITAL,2015,22930
958,ARKANSAS,COCAINE,2006,408.28
959,ARKANSAS,COCAINE,2007,365.59
960,ARKANSAS,COCAINE,2008,562.76
961,ARKANSAS,COCAINE,2009,296.02
962,ARKANSAS,COCAINE,2010,364.41
963,ARKANSAS,COCAINE,2011,237.6
964,ARKANSAS,COCAINE,2012,186.09
965,ARKANSAS,COCAINE,2013,213.55
966,ARKANSAS,COCAINE,2014,185.31
967,ARKANSAS,COCAINE,2015,199.16
968,ARKANSAS,CODEINE,2006,134672.32
969,ARKANSAS,CODEINE,2007,127664.8
970,ARKANSAS,CODEINE,2008,222412.28
971,ARKANSAS,CODEINE,2009,124000.51
972,ARKANSAS,CODEINE,2010,121617.05
973,ARKANSAS,CODEINE,2011,152679.25
974,ARKANSAS,CODEINE,2012,139784.81
975,ARKANSAS,CODEINE,2013,130597.05
976,ARKANSAS,CODEINE,2014,182069.5
977,ARKANSAS,CODEINE,2015,335890.85
978,ARKANSAS,D-METHAMPHETAMINE,2006,36.8
979,ARKANSAS,D-METHAMPHETAMINE,2007,29.2
980,ARKANSAS,D-METHAMPHETAMINE,2008,46.18
981,ARKANSAS,D-METHAMPHETAMINE,2009,28.52
982,ARKANSAS,D-METHAMPHETAMINE,2010,15.68
983,ARKANSAS,D-METHAMPHETAMINE,2011,2.81
984,ARKANSAS,D-METHAMPHETAMINE,2012,1.61
